,SCIAN,MUN,genero,ocupacion,edad_num,edad_cat,sector,escolaridad,informal,municipio
1424,7,46,F,otro,55,"[50, 60)",Comercio,Licenciatura,1,san_nicolas
1425,20,46,H,trabajador,28,"[25, 50)",Gobierno,Licenciatura,0,san_nicolas
1426,15,39,F,trabajador,34,"[25, 50)",Servicios,Licenciatura,0,monterrey
1427,10,39,H,trabajador,34,"[25, 50)",Servicios,Licenciatura,1,monterrey
1428,11,39,F,independiente,63,"[60, 65)",Servicios,Licenciatura,0,monterrey
1429,15,39,H,trabajador,77,"[65, 131)",Servicios,Licenciatura,0,monterrey
1430,15,39,F,trabajador,70,"[65, 131)",Servicios,Licenciatura,0,monterrey
1431,12,39,F,trabajador,29,"[25, 50)",Servicios,Licenciatura,0,monterrey
1432,17,39,F,trabajador,20,"[18, 25)",Servicios,Licenciatura,1,monterrey
1433,15,39,F,otro,20,"[18, 25)",Servicios,Licenciatura,1,monterrey
1434,16,39,F,trabajador,28,"[25, 50)",Servicios,Licenciatura,0,monterrey
1435,6,39,F,trabajador,30,"[25, 50)",Comercio,Licenciatura,0,monterrey
1436,19,39,H,trabajador,38,"[25, 50)",Servicios,Licenciatura,0,monterrey
1437,19,39,F,trabajador,36,"[25, 50)",Servicios,Licenciatura,0,monterrey
1438,7,39,H,independiente,37,"[25, 50)",Comercio,Licenciatura,1,monterrey
1439,7,39,H,trabajador,28,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,monterrey
1440,20,26,F,trabajador,37,"[25, 50)",Gobierno,Licenciatura,0,guadalupe
1441,20,26,H,trabajador,43,"[25, 50)",Gobierno,Licenciatura,0,guadalupe
1442,16,26,F,trabajador,30,"[25, 50)",Servicios,Licenciatura,0,guadalupe
1443,5,26,H,trabajador,48,"[25, 50)",Industria manufacturera,Licenciatura,0,guadalupe
1444,5,26,H,trabajador,25,"[25, 50)",Industria manufacturera,Licenciatura,0,guadalupe
1445,8,48,H,independiente,48,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,santa_catarina
1446,5,48,H,trabajador,43,"[25, 50)",Industria manufacturera,Licenciatura,0,santa_catarina
1447,5,48,F,trabajador,38,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,santa_catarina
1448,5,48,H,trabajador,55,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
1449,18,48,F,independiente,51,"[50, 60)",Servicios,Primaria o Secundaria,1,santa_catarina
1450,20,48,H,trabajador,41,"[25, 50)",Gobierno,Carrera técnica o preparatoria,0,santa_catarina
1451,7,48,H,trabajador,30,"[25, 50)",Comercio,Primaria o Secundaria,0,santa_catarina
1452,5,48,F,trabajador,33,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,santa_catarina
1453,5,39,F,trabajador,58,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,monterrey
1454,5,39,F,trabajador,24,"[18, 25)",Industria manufacturera,Licenciatura,0,monterrey
1455,12,39,H,trabajador,45,"[25, 50)",Servicios,Licenciatura,1,monterrey
1456,19,39,H,trabajador,45,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
1457,12,39,H,trabajador,63,"[60, 65)",Servicios,Licenciatura,0,monterrey
1458,7,39,F,independiente,46,"[25, 50)",Comercio,Primaria o Secundaria,1,monterrey
1459,17,39,H,trabajador,33,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
1460,7,39,F,trabajador,28,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,monterrey
1461,18,39,H,independiente,38,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,monterrey
1462,18,39,F,trabajador,40,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,monterrey
1463,19,39,F,independiente,35,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
1464,18,39,H,independiente,40,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
1465,16,39,F,otro,18,"[18, 25)",Servicios,Carrera técnica o preparatoria,1,monterrey
1466,5,39,H,trabajador,26,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,monterrey
1467,5,39,F,independiente,74,"[65, 131)",Industria manufacturera,Primaria o Secundaria,1,monterrey
1468,4,39,H,trabajador,36,"[25, 50)",Construcción,Primaria o Secundaria,1,monterrey
1469,7,39,H,trabajador,53,"[50, 60)",Comercio,Carrera técnica o preparatoria,1,monterrey
1470,18,48,F,trabajador,52,"[50, 60)",Servicios,Primaria o Secundaria,0,santa_catarina
1471,18,48,H,trabajador,29,"[25, 50)",Servicios,Primaria o Secundaria,0,santa_catarina
1472,18,48,H,trabajador,28,"[25, 50)",Servicios,Primaria o Secundaria,0,santa_catarina
1473,5,48,H,trabajador,51,"[50, 60)",Industria manufacturera,Licenciatura,0,santa_catarina
1474,5,48,F,trabajador,46,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
1475,18,48,H,trabajador,19,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
1476,8,48,H,independiente,58,"[50, 60)",Transporte y comunicaciones,Licenciatura,1,santa_catarina
1477,15,48,F,trabajador,56,"[50, 60)",Servicios,Primaria o Secundaria,0,santa_catarina
1478,5,48,F,trabajador,20,"[18, 25)",Industria manufacturera,Licenciatura,0,santa_catarina
1479,5,48,H,trabajador,56,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
1480,7,48,F,trabajador,57,"[50, 60)",Comercio,Primaria o Secundaria,0,santa_catarina
1481,3,19,H,trabajador,38,"[25, 50)",Otro,Licenciatura,0,san_pedro
1482,12,19,F,trabajador,27,"[25, 50)",Servicios,Licenciatura,0,san_pedro
1483,10,19,H,trabajador,22,"[18, 25)",Servicios,Licenciatura,1,san_pedro
1484,5,19,F,trabajador,34,"[25, 50)",Industria manufacturera,Licenciatura,0,san_pedro
1485,5,49,H,trabajador,27,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,santiago
1486,19,49,H,trabajador,45,"[25, 50)",Servicios,Primaria o Secundaria,1,santiago
1487,19,49,F,trabajador,42,"[25, 50)",Servicios,Primaria o Secundaria,1,santiago
1488,18,49,H,trabajador,19,"[18, 25)",Servicios,Carrera técnica o preparatoria,1,santiago
1489,19,49,H,trabajador,51,"[50, 60)",Servicios,Primaria o Secundaria,0,santiago
1490,12,49,H,trabajador,51,"[50, 60)",Servicios,Postgrado,0,santiago
1491,15,49,F,otro,51,"[50, 60)",Servicios,Postgrado,1,santiago
1492,19,49,H,trabajador,60,"[60, 65)",Servicios,Primaria o Secundaria,1,santiago
1493,19,49,F,trabajador,56,"[50, 60)",Servicios,Primaria o Secundaria,1,santiago
1494,5,48,H,trabajador,59,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,santa_catarina
1495,19,48,F,trabajador,56,"[50, 60)",Servicios,Primaria o Secundaria,0,santa_catarina
1496,19,48,F,trabajador,28,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
1497,18,48,H,trabajador,29,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,santa_catarina
1498,12,48,F,trabajador,58,"[50, 60)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
1499,18,48,H,independiente,32,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,santa_catarina
1500,20,48,H,trabajador,48,"[25, 50)",Gobierno,Primaria o Secundaria,0,santa_catarina
1501,19,48,F,trabajador,54,"[50, 60)",Servicios,Primaria o Secundaria,1,santa_catarina
1502,19,48,F,trabajador,26,"[25, 50)",Servicios,Primaria o Secundaria,1,santa_catarina
1503,5,48,H,trabajador,21,"[18, 25)",Industria manufacturera,Carrera técnica o preparatoria,1,santa_catarina
1504,17,48,H,trabajador,42,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,santa_catarina
1505,19,26,H,trabajador,68,"[65, 131)",Servicios,Primaria o Secundaria,1,guadalupe
1506,18,26,F,trabajador,49,"[25, 50)",Servicios,Primaria o Secundaria,0,guadalupe
1507,19,26,F,independiente,36,"[25, 50)",Servicios,Primaria o Secundaria,1,guadalupe
1508,7,26,H,trabajador,40,"[25, 50)",Comercio,Primaria o Secundaria,0,guadalupe
1509,19,26,F,trabajador,56,"[50, 60)",Servicios,Primaria o Secundaria,1,guadalupe
1510,7,26,H,trabajador,68,"[65, 131)",Comercio,Primaria o Secundaria,1,guadalupe
1511,19,26,F,trabajador,48,"[25, 50)",Servicios,Primaria o Secundaria,1,guadalupe
1512,7,26,F,trabajador,51,"[50, 60)",Comercio,Primaria o Secundaria,0,guadalupe
1513,4,26,H,trabajador,36,"[25, 50)",Construcción,Primaria o Secundaria,0,guadalupe
1514,19,26,H,trabajador,49,"[25, 50)",Servicios,Licenciatura,1,guadalupe
1515,20,26,H,trabajador,21,"[18, 25)",Gobierno,Licenciatura,0,guadalupe
1516,7,26,H,trabajador,22,"[18, 25)",Comercio,Licenciatura,0,guadalupe
1517,5,26,H,trabajador,36,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,guadalupe
1518,7,26,H,independiente,89,"[65, 131)",Comercio,Primaria o Secundaria,0,guadalupe
1519,7,26,F,trabajador,43,"[25, 50)",Comercio,Carrera técnica o preparatoria,0,guadalupe
1520,7,26,H,trabajador,57,"[50, 60)",Comercio,Primaria o Secundaria,1,guadalupe
1521,8,21,H,independiente,56,"[50, 60)",Transporte y comunicaciones,Carrera técnica o preparatoria,1,escobedo
1522,8,21,H,trabajador,33,"[25, 50)",Transporte y comunicaciones,Licenciatura,0,escobedo
1523,19,21,H,independiente,60,"[60, 65)",Servicios,Carrera técnica o preparatoria,0,escobedo
1524,20,21,F,trabajador,24,"[18, 25)",Gobierno,Licenciatura,0,escobedo
1525,18,21,H,trabajador,52,"[50, 60)",Servicios,Primaria o Secundaria,0,escobedo
1526,18,21,F,trabajador,22,"[18, 25)",Servicios,Licenciatura,1,escobedo
1527,19,39,H,trabajador,31,"[25, 50)",Servicios,Primaria o Secundaria,0,monterrey
1528,4,39,H,independiente,74,"[65, 131)",Construcción,Primaria o Secundaria,1,monterrey
1529,19,39,H,trabajador,23,"[18, 25)",Servicios,Primaria o Secundaria,1,monterrey
1530,11,39,F,trabajador,19,"[18, 25)",Servicios,Primaria o Secundaria,1,monterrey
1531,14,39,H,trabajador,44,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
1532,6,39,H,trabajador,26,"[25, 50)",Comercio,Primaria o Secundaria,0,monterrey
1533,6,39,H,independiente,56,"[50, 60)",Comercio,Licenciatura,1,monterrey
1534,18,46,H,trabajador,24,"[18, 25)",Servicios,Primaria o Secundaria,0,san_nicolas
1535,6,46,H,independiente,77,"[65, 131)",Comercio,Carrera técnica o preparatoria,1,san_nicolas
1536,13,46,H,trabajador,57,"[50, 60)",Servicios,Licenciatura,0,san_nicolas
1537,3,48,H,trabajador,37,"[25, 50)",Otro,Carrera técnica o preparatoria,0,santa_catarina
1538,7,48,F,trabajador,20,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,santa_catarina
1539,18,48,F,trabajador,29,"[25, 50)",Servicios,Primaria o Secundaria,0,santa_catarina
1540,18,48,H,trabajador,29,"[25, 50)",Servicios,Primaria o Secundaria,0,santa_catarina
1541,5,48,H,trabajador,37,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,santa_catarina
1542,18,48,H,trabajador,54,"[50, 60)",Servicios,Carrera técnica o preparatoria,1,santa_catarina
1543,5,48,H,trabajador,47,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
1544,5,48,H,trabajador,40,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,santa_catarina
1545,19,6,H,independiente,35,"[25, 50)",Servicios,Sin Instrucción,1,apodaca
1546,5,6,H,trabajador,53,"[50, 60)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
1547,6,6,H,trabajador,45,"[25, 50)",Comercio,Licenciatura,0,apodaca
1548,7,6,F,independiente,44,"[25, 50)",Comercio,Carrera técnica o preparatoria,1,apodaca
1549,14,6,H,independiente,72,"[65, 131)",Servicios,Primaria o Secundaria,1,apodaca
1550,8,6,H,independiente,31,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,apodaca
1551,12,6,H,trabajador,18,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,apodaca
1552,19,6,H,trabajador,52,"[50, 60)",Servicios,Primaria o Secundaria,0,apodaca
1553,13,19,F,trabajador,46,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,san_pedro
1554,5,19,H,trabajador,23,"[18, 25)",Industria manufacturera,Carrera técnica o preparatoria,0,san_pedro
1555,19,19,F,trabajador,21,"[18, 25)",Servicios,Primaria o Secundaria,1,san_pedro
1556,19,19,F,trabajador,33,"[25, 50)",Servicios,Primaria o Secundaria,1,san_pedro
1557,4,19,H,trabajador,22,"[18, 25)",Construcción,Primaria o Secundaria,1,san_pedro
1558,18,19,H,trabajador,18,"[18, 25)",Servicios,Sin Instrucción,0,san_pedro
1559,18,19,H,trabajador,16,"[15, 18)",Servicios,Primaria o Secundaria,0,san_pedro
1560,19,19,H,trabajador,47,"[25, 50)",Servicios,Primaria o Secundaria,0,san_pedro
1561,19,19,F,trabajador,53,"[50, 60)",Servicios,Carrera técnica o preparatoria,1,san_pedro
1562,17,19,H,trabajador,36,"[25, 50)",Servicios,Primaria o Secundaria,0,san_pedro
1563,12,26,H,independiente,41,"[25, 50)",Servicios,Licenciatura,1,guadalupe
1564,5,26,H,trabajador,38,"[25, 50)",Industria manufacturera,Licenciatura,0,guadalupe
1565,5,26,H,trabajador,37,"[25, 50)",Industria manufacturera,Licenciatura,0,guadalupe
1566,16,26,F,trabajador,38,"[25, 50)",Servicios,Licenciatura,0,guadalupe
1567,6,26,H,trabajador,50,"[50, 60)",Comercio,Licenciatura,0,guadalupe
1568,12,26,F,trabajador,49,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,guadalupe
1569,18,26,F,trabajador,24,"[18, 25)",Servicios,Carrera técnica o preparatoria,1,guadalupe
1570,18,26,F,trabajador,29,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,guadalupe
1571,4,26,H,trabajador,49,"[25, 50)",Construcción,Sin Instrucción,1,guadalupe
1572,6,26,H,trabajador,63,"[60, 65)",Comercio,Primaria o Secundaria,0,guadalupe
1573,5,26,F,trabajador,42,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
1574,5,26,H,trabajador,40,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
1575,11,26,F,trabajador,35,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,guadalupe
1576,12,26,H,independiente,52,"[50, 60)",Servicios,Licenciatura,0,guadalupe
1577,7,26,H,independiente,65,"[65, 131)",Comercio,Primaria o Secundaria,0,guadalupe
1578,7,26,F,independiente,69,"[65, 131)",Comercio,Primaria o Secundaria,0,guadalupe
1579,8,39,H,independiente,40,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,monterrey
1580,7,39,H,independiente,59,"[50, 60)",Comercio,Primaria o Secundaria,0,monterrey
1581,7,39,F,otro,55,"[50, 60)",Comercio,Primaria o Secundaria,1,monterrey
1582,7,39,F,otro,26,"[25, 50)",Comercio,Licenciatura,1,monterrey
1583,7,39,H,otro,24,"[18, 25)",Comercio,Carrera técnica o preparatoria,1,monterrey
1584,5,39,H,trabajador,32,"[25, 50)",Industria manufacturera,Primaria o Secundaria,1,monterrey
1585,5,39,F,trabajador,26,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,monterrey
1586,6,39,H,trabajador,17,"[15, 18)",Comercio,Carrera técnica o preparatoria,0,monterrey
1587,8,39,H,independiente,38,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,monterrey
1588,7,46,H,trabajador,24,"[18, 25)",Comercio,Carrera técnica o preparatoria,0,san_nicolas
1589,4,46,H,trabajador,63,"[60, 65)",Construcción,Carrera técnica o preparatoria,1,san_nicolas
1590,18,46,F,trabajador,57,"[50, 60)",Servicios,Primaria o Secundaria,0,san_nicolas
1591,16,46,F,trabajador,62,"[60, 65)",Servicios,Carrera técnica o preparatoria,0,san_nicolas
1592,4,46,H,trabajador,26,"[25, 50)",Construcción,Carrera técnica o preparatoria,1,san_nicolas
1593,7,26,F,trabajador,59,"[50, 60)",Comercio,Carrera técnica o preparatoria,0,guadalupe
1594,15,26,F,trabajador,32,"[25, 50)",Servicios,Licenciatura,0,guadalupe
1595,19,21,H,trabajador,54,"[50, 60)",Servicios,Primaria o Secundaria,1,escobedo
1596,7,21,F,trabajador,52,"[50, 60)",Comercio,Primaria o Secundaria,1,escobedo
1597,6,21,H,trabajador,56,"[50, 60)",Comercio,Primaria o Secundaria,0,escobedo
1598,7,21,F,trabajador,52,"[50, 60)",Comercio,Primaria o Secundaria,0,escobedo
1599,7,21,H,trabajador,25,"[25, 50)",Comercio,Primaria o Secundaria,0,escobedo
1600,8,21,H,trabajador,26,"[25, 50)",Transporte y comunicaciones,Carrera técnica o preparatoria,0,escobedo
1601,5,21,H,trabajador,65,"[65, 131)",Industria manufacturera,Primaria o Secundaria,0,escobedo
1602,7,21,H,independiente,63,"[60, 65)",Comercio,Primaria o Secundaria,1,escobedo
1603,18,21,F,independiente,56,"[50, 60)",Servicios,Primaria o Secundaria,1,escobedo
1604,5,21,H,trabajador,46,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,escobedo
1605,19,21,H,trabajador,43,"[25, 50)",Servicios,Licenciatura,0,escobedo
1606,5,21,H,trabajador,42,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,escobedo
1607,10,21,F,trabajador,38,"[25, 50)",Servicios,Postgrado,0,escobedo
1608,14,21,H,trabajador,39,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,escobedo
1609,19,6,F,trabajador,46,"[25, 50)",Servicios,Primaria o Secundaria,1,apodaca
1610,16,6,H,trabajador,37,"[25, 50)",Servicios,Licenciatura,0,apodaca
1611,15,6,H,trabajador,61,"[60, 65)",Servicios,Licenciatura,0,apodaca
1612,6,6,H,trabajador,29,"[25, 50)",Comercio,Licenciatura,0,apodaca
1613,5,6,H,trabajador,42,"[25, 50)",Industria manufacturera,Primaria o Secundaria,1,apodaca
1614,5,6,H,trabajador,35,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,apodaca
1615,6,48,H,trabajador,39,"[25, 50)",Comercio,Licenciatura,0,santa_catarina
1616,15,48,F,trabajador,31,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
1617,13,48,H,trabajador,34,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,santa_catarina
1618,5,48,F,trabajador,42,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,santa_catarina
1619,19,48,F,trabajador,66,"[65, 131)",Servicios,Sin Instrucción,1,santa_catarina
1620,12,48,F,trabajador,52,"[50, 60)",Servicios,Postgrado,0,santa_catarina
1621,14,48,H,trabajador,29,"[25, 50)",Servicios,Licenciatura,0,santa_catarina
1622,2,48,H,trabajador,34,"[25, 50)",Minería,Primaria o Secundaria,0,santa_catarina
1623,6,21,H,trabajador,43,"[25, 50)",Comercio,Primaria o Secundaria,0,escobedo
1624,5,21,H,trabajador,52,"[50, 60)",Industria manufacturera,Primaria o Secundaria,0,escobedo
1625,14,21,H,trabajador,19,"[18, 25)",Servicios,Licenciatura,1,escobedo
1626,8,21,H,trabajador,37,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,0,escobedo
1627,14,21,F,trabajador,37,"[25, 50)",Servicios,Primaria o Secundaria,0,escobedo
1628,18,21,F,trabajador,50,"[50, 60)",Servicios,Primaria o Secundaria,1,escobedo
1629,8,21,H,independiente,27,"[25, 50)",Transporte y comunicaciones,Primaria o Secundaria,1,escobedo
1630,18,21,F,trabajador,25,"[25, 50)",Servicios,Primaria o Secundaria,0,escobedo
1631,19,21,F,independiente,30,"[25, 50)",Servicios,Primaria o Secundaria,1,escobedo
1632,4,26,H,independiente,64,"[60, 65)",Construcción,Primaria o Secundaria,1,guadalupe
1633,14,26,H,independiente,68,"[65, 131)",Servicios,Sin Instrucción,1,guadalupe
1634,19,26,F,trabajador,49,"[25, 50)",Servicios,Primaria o Secundaria,1,guadalupe
1635,5,26,H,trabajador,37,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,guadalupe
1636,14,26,F,trabajador,39,"[25, 50)",Servicios,Primaria o Secundaria,0,guadalupe
1637,5,39,F,trabajador,39,"[25, 50)",Industria manufacturera,Licenciatura,0,monterrey
1638,5,39,H,trabajador,28,"[25, 50)",Industria manufacturera,Carrera técnica o preparatoria,0,monterrey
1639,4,39,H,independiente,47,"[25, 50)",Construcción,Licenciatura,1,monterrey
1640,15,39,F,trabajador,69,"[65, 131)",Servicios,Postgrado,0,monterrey
1641,15,39,H,trabajador,30,"[25, 50)",Servicios,Postgrado,0,monterrey
1642,16,39,H,trabajador,51,"[50, 60)",Servicios,Licenciatura,0,monterrey
1643,10,39,H,trabajador,36,"[25, 50)",Servicios,Licenciatura,0,monterrey
1644,13,39,F,trabajador,35,"[25, 50)",Servicios,Licenciatura,0,monterrey
1645,18,39,H,trabajador,55,"[50, 60)",Servicios,Primaria o Secundaria,0,monterrey
1646,11,39,F,trabajador,47,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
1647,4,39,H,trabajador,27,"[25, 50)",Construcción,Primaria o Secundaria,0,monterrey
1648,6,39,F,trabajador,27,"[25, 50)",Comercio,Licenciatura,0,monterrey
1649,20,39,H,trabajador,40,"[25, 50)",Gobierno,Primaria o Secundaria,0,monterrey
1650,19,39,F,trabajador,36,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
1651,18,39,F,trabajador,42,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
1652,14,39,F,trabajador,22,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,monterrey
1653,11,39,H,trabajador,21,"[18, 25)",Servicios,Primaria o Secundaria,0,monterrey
1654,18,39,H,trabajador,19,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,monterrey
1655,5,39,F,trabajador,34,"[25, 50)",Industria manufacturera,Primaria o Secundaria,0,monterrey
1656,14,39,H,independiente,36,"[25, 50)",Servicios,Primaria o Secundaria,1,monterrey
1657,18,39,F,trabajador,31,"[25, 50)",Servicios,Carrera técnica o preparatoria,0,monterrey
1658,19,39,H,independiente,49,"[25, 50)",Servicios,Carrera técnica o preparatoria,1,monterrey
1659,14,39,F,trabajador,42,"[25, 50)",Servicios,Primaria o Secundaria,0,monterrey
1660,14,39,H,trabajador,20,"[18, 25)",Servicios,Carrera técnica o preparatoria,0,monterrey
